BANC,FAFB,MCNS
720575941408824494,720575940638977257,13406
720575941408797487,720575940631882636,54408
720575941408789039,720575940613207471,28447
720575941652036373,720575940635640312,10458
720575941351188272,720575940637296862,101157
720575941390510486,720575940637645894,64770
720575941686347894,720575940607272649,26764
720575941686970892,720575940616085917,129365
720575941686968076,720575940623312381,32833
720575941686960908,720575940619895679,111381
720575941686948108,720575940622310582,82027
720575941565832295,720575940612317107,57590
720575941483776186,720575940610868578,61049
720575941686570223,720575940614839714,64658
720575941686491375,720575940608906249,96283
720575941603685817,720575940620303830,67239
720575941517917612,720575940628896299,344928887
720575941559765486,720575940608889902,532438
720575941528645764,720575940623166302,155709
720575941498014587,720575940631387423,116987
720575941536162586,720575940621815549,147352
720575941645188984,720575940625765520,15678
720575941593795435,720575940630355148,63840
720575941486712130,720575940626472979,14901
720575941555133267,720575940621771402,170650
720575941642597989,720575940622277400,1002474206
720575941566899303,720575940628875735,211092
720575941546490556,720575940625712985,956123
720575941572088222,720575940638540672,45188
720575941467828502,720575940622538790,452039
720575941723424826,720575940625955992,17748
720575941607618925,720575940635025765,52702
720575941516088922,720575940628137987,128529
720575941516348307,720575940632173103,82161
720575941511206354,720575940617267739,19352
720575941632959685,720575940623393357,75464
720575941428050004,720575940630824236,46701
720575941520689079,720575940606436384,125369
720575941436083488,720575940628769239,930760
720575941513997009,720575940627454569,561653
720575941514687331,720575940634767258,81501
720575941628494649,720575940618291883,215118
720575941430688431,720575940637321444,527453
720575941431360943,720575940610442450,16588
720575941432546775,720575940631347108,31613
720575941432409102,720575940624167093,367193015
720575941653247249,720575940623643832,118507
720575941622919420,720575940618408029,126681
720575941438639634,720575940624017812,23737
720575941612979932,720575940619319512,97239
720575941613694428,720575940606688779,123359
720575941613726227,720575940619932654,68750
720575941439677503,720575940622607069,517804
720575941441359055,720575940624116041,124559
720575941441883995,720575940621171806,91953
720575941441854555,720575940629384953,954509
720575941419116011,720575940608621835,52794
720575941592754728,720575940638285184,46326
720575941459055344,720575940625675301,129680
720575941595864871,720575940623228771,233293
720575941453010503,720575940612709234,40215
720575941453010247,720575940620967194,41799
720575941597970880,720575940623291945,516604
720575941564022114,720575940628561628,38581
720575941506462373,720575940631705569,524244
720575941555367681,720575940623223283,66146
720575941447499284,720575940626024264,37038
720575941575196854,720575940627311108,922342
720575941575970191,720575940620317793,18418
720575941553714567,720575940638729294,105092
720575941644760993,720575940628436839,11848
720575941596051333,720575940628407375,453376
720575941595334693,720575940631635449,105359
720575941633662139,720575940623464683,281674
720575941633550752,720575940619304212,925474
720575941501940875,720575940623808520,524247
720575941536113690,720575940625056765,921048
720575941611962854,720575940644086295,68537
720575941613635804,720575940606731977,63736
720575941437943007,720575940612593258,82379
720575941723188794,720575940635885931,522917
720575941449409325,720575940625688463,514664
720575941495482494,720575940632649775,238192
720575941567840302,720575940625733909,549729
720575941496789632,720575940628897662,31669
720575941644249938,720575940611403730,67396
720575941591759244,720575940626602288,191319
720575941592196648,720575940630564179,918248
720575941658172184,720575940606574091,18980
720575941643637861,720575940632171857,156682
720575941487768528,720575940625496762,186942
720575941455098163,720575940641372661,190894
720575941457050861,720575940616219222,144438
720575941586002398,720575940633446943,178826
720575941456842477,720575940627952683,32252
720575941456580845,720575940622047514,57433
720575941460160582,720575940616040587,821484380
720575941579577169,720575940651629046,132912
720575941427817044,720575940614377631,172901
720575941459201776,720575940616156347,32988
720575941458352624,720575940618729350,35061
720575941576238440,720575940619976001,72632
720575941461519571,720575940634771892,921144
720575941631156194,720575940631805869,17988
720575941461184279,720575940625393701,126160
720575941460771504,720575940634775706,526066
720575941575044616,720575940631411164,49231
720575941574331899,720575940609722722,85174
720575941468091926,720575940650838137,42746
720575941467117398,720575940626960386,535220
720575941470535374,720575940637366335,249601
720575941469958155,720575940634663092,83893
720575941471931403,720575940624273919,10161
720575941471506496,720575940616958498,124018
720575941569491188,720575940637345862,149232
720575941569559796,720575940604924606,162527
720575941569574132,720575940637475773,209094
720575941473858849,720575940637587557,517535
720575941473865505,720575940610258289,155648
720575941566609255,720575940628928771,87958
720575941662058808,720575940633953049,73963
720575941565381218,720575940632634413,62538
720575941565446407,720575940625315258,71453
720575941561898797,720575940639353984,44238
720575941476380275,720575940622451753,571914
720575941614381331,720575940621528191,52415
720575941614223123,720575940634418021,18026
720575941408596783,720575940638608803,923713
720575941612316845,720575940608839800,535347
720575941478897258,720575940606236683,53074
720575941557216164,720575940621674108,231262
720575941480616527,720575940637332851,61294
720575941610610662,720575940631696353,40768
720575941663812988,720575940625059765,26093
720575941481085007,720575940622635817,87594
720575941506713623,720575940610825130,518488
720575941554653412,720575940626975754,552334
720575941481505987,720575940637594458,298517
720575941552944791,720575940622789611,56380
720575941483356413,720575940627960442,88736
720575941483384774,720575940609825033,516953
720575941483277309,720575940629413436,512660
720575941482912454,720575940624490483,519065
720575941486042434,720575940637197119,138958
720575941485903245,720575940653580022,45918
720575941484105213,720575940618462694,516625
720575941552319231,720575940646649220,40725
720575941486646850,720575940618978645,48228
720575941549233185,720575940643817838,108535
720575941549645172,720575940624896951,153951
720575941486950406,720575940606563249,130031
720575941486790797,720575940627735422,515210
720575941502516530,720575940621797108,115198
720575941551640575,720575940622873095,26611
720575941489774780,720575940637319231,49806
720575941489841100,720575940622799949,56614
720575941546500028,720575940613554242,198119
720575941461964996,720575940632091300,181891
720575941461895364,720575940616074399,80496
720575941542968605,720575940622165974,49264
720575941460953028,720575940611968947,71858
720575941493533616,720575940623592428,25790
720575941463757069,720575940623453910,74569
720575941492926384,720575940628658939,198572
720575941540183165,720575940614437886,112242
720575941668670195,720575940611002737,34319
720575941538138595,720575940621128045,33120
720575941494658430,720575940615416763,125899
720575941538630130,720575940628723578,20172
720575941538570017,720575940629218876,74550
720575941538937330,720575940620187305,172186
720575941493663664,720575940615083381,53053
720575941539131285,720575940625018119,513560
720575941414170004,720575940621862405,172324
720575941536607258,720575940626108689,83381
720575941536665370,720575940615945414,38022
720575941536996890,720575940621825630,529126
720575941496083911,720575940624366323,214109
720575941497445089,720575940630546084,546181
720575941535782337,720575940640277888,91089
720575941535897832,720575940629984579,71469
720575941497258083,720575940622449388,930621
720575941499173857,720575940626887055,32039
720575941499042792,720575940629987579,79907
720575941579302737,720575940642041032,24925
720575941501646731,720575940627726695,16631
720575941533760387,720575940603152998,58708
720575941499535585,720575940612111346,154495
720575941504100290,720575940630822108,77560
720575941528430212,720575940628610811,36119
720575941529891768,720575940629521667,78670
